PLAYER,TEAM,TEAM_FULL,GAME_DATE,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT,r3_EFG,r5_EFG,r3_TS,r5_TS
Jose Alvarado,NO,New Orleans Pelicans,2025-11-17,10.666666666666666,9.0,29.166666666666668,28.166666666666664,48.61111111111111,44.642857142857146,50.3003003003003,47.63231567355278
Jaime Jaquez Jr.,MIA,Miami Heat,2025-11-17,15.666666666666666,16.6,33.333333333333336,20.0,41.38888888888889,44.5,45.76978097636362,50.21555769032595
RJ Barrett,TOR,Toronto Raptors,2025-11-17,15.666666666666666,16.4,22.61904761904762,23.571428571428573,47.32434640522876,47.442226890756295,48.88211074599931,49.98155869986611
Nicolas Batum,LAC,LA Clippers,2025-11-17,8.0,6.4,37.61904761904762,35.904761904761905,60.31746031746032,60.19047619047619,65.22301577932554,63.13380946759533
Bobby Portis,MIL,Milwaukee Bucks,2025-11-17,10.333333333333334,11.6,61.11111111111111,48.666666666666664,57.14285714285714,62.20238095238095,61.065357962803034,64.5558814443485
Jaden McDaniels,MIN,Minnesota Timberwolves,2025-11-17,14.333333333333334,16.0,36.11111111111111,45.0,69.44444444444444,69.66666666666666,70.1064489458454,71.78829047416573
Josh Hart,NY,New York Knicks,2025-11-17,12.0,11.0,40.0,40.666666666666664,56.098484848484844,56.51623376623377,57.42615656408759,59.78536426812288
Davion Mitchell,MIA,Miami Heat,2025-11-17,15.0,13.4,46.666666666666664,43.0,64.95726495726495,61.831501831501825,66.66077258860764,65.08945765497515
Paul Reed,DET,Detroit Pistons,2025-11-17,15.0,11.4,33.333333333333336,20.0,71.5099715099715,72.23931623931624,74.64530527658219,71.7259586761534
Jaden Hardy,DAL,Dallas Mavericks,2025-11-17,9.0,8.6,48.888888888888886,57.33333333333333,66.66666666666667,66.0,68.78579610538372,68.48236201697173
Jabari Walker,PHI,Philadelphia 76ers,2025-11-17,0.6666666666666666,2.8,0.0,20.0,0.0,20.0,17.73049645390071,30.638297872340424
Mike Conley,MIN,Minnesota Timberwolves,2025-11-17,5.333333333333333,5.4,35.55555555555555,44.666666666666664,57.5,64.5,57.5,67.38659793814433
Julian Phillips,CHI,Chicago Bulls,2025-11-17,4.0,2.4,22.222222222222218,13.333333333333332,41.666666666666664,25.0,41.666666666666664,25.0
Tyrese Maxey,PHI,Philadelphia 76ers,2025-11-17,30.333333333333332,31.0,34.84848484848485,33.57575757575758,46.31737999859442,48.27119722992588,53.74314075445985,55.09263176970931
Ja'Kobe Walter,TOR,Toronto Raptors,2025-11-17,2.3333333333333335,3.2,0.0,14.666666666666666,38.888888888888886,38.33333333333333,39.583333333333336,38.75
Josh Giddey,CHI,Chicago Bulls,2025-11-17,20.666666666666668,21.4,9.523809523809524,23.714285714285715,47.35449735449735,49.991645781119466,52.923354336666684,54.78373913949404
Isaiah Joe,OKC,Oklahoma City Thunder,2025-11-17,12.666666666666666,12.8,37.77777777777778,35.04761904761905,52.424242424242415,49.45454545454545,56.07007575757576,54.42613636363636
